age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,breaks_during_work,uses_focus_apps,has_digital_wellbeing_enabled,coffee_consumption_per_day,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score
58,Female,Student,,Instagram,73,8.908307063896277,3.788577412019311,3.7958214459222703,10.0,7.723584257583918,0.6526020868673712,5,True,False,3,22,5.335028395244828,2.267175048481363
43,Male,Education,3.3841230360381784,Instagram,78,5.619202145425154,2.8559291178022868,2.8796713397228078,6.0,8.494527221461896,1.5405397645830263,2,False,False,1,16,17.170610260258652,1.791830534632876
39,Female,Education,4.093867253803232,Telegram,63,9.758969287291627,5.553182602707586,,3.0,6.8751519556056815,0.08842467032584,6,False,False,4,11,7.962376733533779,6.204189634673974
64,Female,Finance,,Instagram,57,3.697058125111237,8.766758225746841,8.385153988022218,9.0,8.35147681724309,1.236931713573333,1,False,False,2,28,11.151151963702858,8.865514557132528
60,Female,IT,,Telegram,53,9.233140723549322,3.297127697632844,,3.0,,1.1155200448350169,10,True,False,3,9,1.1659510914418263,3.1573085584253686
51,Female,Student,2.829643521550387,Facebook,57,7.524429154276273,3.919829519511484,2.479740539907799,9.0,3.0,0.5951607934948759,4,False,False,1,27,5.268648730171748,
20,Male,IT,,Twitter,63,5.68616845248828,2.623580951540564,2.6953234483083057,5.0,7.410351526247869,,6,False,False,2,10,16.426286921809776,1.1863564918793847
22,Female,Health,0.0701283373567021,TikTok,51,7.345293695356438,8.910386515367499,7.525781790729621,,7.77883186221685,1.0386619558970327,2,True,True,2,12,6.282321903307903,8.36769277306834
53,Female,Student,0.1550369103427469,TikTok,66,9.81500040649382,6.014433446025704,4.551258594949176,3.0,8.27583597334975,1.4416695887479267,8,False,False,1,16,0.0,4.760482102328629
21,Female,Unemployed,5.56094269126665,Facebook,60,6.070967783954902,6.721085387452558,6.256134872179557,3.0,6.005853924216,1.7527498444416172,9,False,False,0,12,3.2747751193053,5.101884758648855
51,Female,IT,1.0926157398567389,Telegram,60,10.17175853996656,6.336012575471625,5.197943007565165,7.0,4.907667494218567,1.4009047306443367,5,False,False,3,17,12.967869389662557,
50,Male,Unemployed,3.7684622211808128,Instagram,50,6.958324452152712,4.814734667557053,3.9218297817468297,7.0,3.964625816433835,0.8065427653148864,8,False,False,1,16,0.9046677395598212,
22,Male,IT,2.8209254256589618,Twitter,50,4.288770432660275,3.313568385759035,1.9699146422461151,3.0,6.462496810470401,0.0,0,False,False,2,9,19.63435676130197,2.330121331414857
46,Male,Unemployed,4.38684804916654,Instagram,44,10.12616962545,8.685471221156853,,7.0,6.31475735187759,0.1861232148334459,9,False,True,1,17,14.755815836006215,9.3144085855733
52,Female,Finance,2.446907934375888,Instagram,46,5.636604217588971,2.7101853597859824,2.5607924937536004,3.0,,1.3526446729406811,1,False,False,4,25,1.8347885142464493,2.2164534266191267
55,Female,Unemployed,5.62520232443507,Telegram,56,4.895518321906932,7.842264639663936,6.369228138519118,7.0,9.920713084282484,0.6946300392851884,2,True,False,2,6,17.25591402024557,5.079269019992547
28,Female,IT,3.8548041082465336,Telegram,58,2.347334181837703,7.343314090462052,7.620787159033255,6.0,6.821046999832877,0.0040749136493606,2,True,False,4,11,16.003674944877325,6.585503249634462
23,Male,Unemployed,1.003735923713371,Telegram,68,3.770453995870066,2.6706702712988384,2.325742322763935,10.0,7.563207327376071,1.2962659527102065,9,False,False,3,23,9.029888932041723,2.362593512175161
24,Male,Health,,Twitter,58,5.198196678315393,3.796011378209831,2.683811624144593,4.0,4.150424693913256,1.6813073728348988,4,False,False,0,17,17.949366273013315,2.4005708049347776
47,Male,IT,3.5251268205386,TikTok,67,11.646171073522202,5.130113734806542,4.665508727443437,10.0,8.419950981937971,0.0,5,False,False,0,22,5.850044073354471,2.66795017410335
35,Female,Education,3.824909919359611,Instagram,57,8.035174638667257,7.106838308131285,,5.0,7.93296424753359,1.078699297623726,10,False,False,1,28,13.980991074745138,6.344277658775218
53,Male,Unemployed,,Twitter,51,9.101567913924852,4.85418409682724,4.306268448896391,3.0,10.0,1.0883777007856057,1,False,False,2,2,6.80943754186826,4.251979501982897
65,Male,Unemployed,2.718733857446538,Twitter,55,5.034791248637546,3.988916388190757,3.3053636703367464,6.0,5.270207504659433,1.8922340299029876,6,False,True,4,14,21.60883897992044,3.312653066742843
47,Male,IT,2.081666286042588,TikTok,57,8.26668282589783,4.866438011827664,4.6565762508701765,1.0,8.307311862892481,1.8953432746451573,5,True,False,3,11,11.89806882104808,4.145520750769656
47,Female,Health,4.081773860007836,Facebook,47,7.516733951269721,,5.226238548499369,3.0,,0.8735435291287954,1,False,False,1,19,6.596660658254242,5.56644635221064
21,Female,Education,3.1390796754070163,Instagram,64,6.226986874743954,8.92657097940123,7.720279221142763,6.0,,0.1242467280225105,4,False,True,0,22,14.93647863022026,
50,Female,IT,5.826316503502101,TikTok,55,6.857519264407869,5.511888302910055,,2.0,8.063297252696273,0.7815586970703754,5,True,False,1,14,10.247075068722785,5.131111338929572
39,Female,Health,4.250958898200556,Instagram,70,7.166974084791248,8.588004317400905,7.294877926456397,3.0,7.366880600782138,1.7185505053308978,3,False,False,1,1,12.845045301884232,7.655836652431973
56,Female,Education,2.9710399597765305,TikTok,60,6.14880204792591,5.049365143479758,4.953988097734961,6.0,6.084968383653796,0.2039250594319728,9,False,True,3,5,19.100674753674244,6.288847205277907
29,Female,IT,1.9792469886926525,Instagram,62,7.744776180402276,7.406380458387448,6.611927059501583,4.0,6.13228883273111,0.3791737754978793,10,True,False,2,3,14.699677596361326,8.607066042568151
43,Female,Student,0.0,Instagram,63,7.421636620318495,4.6345685141116775,4.356659337260068,3.0,7.411201363588034,1.950253831474297,10,False,False,6,16,18.057485050613504,4.356401299939653
45,Male,Finance,3.305583057077112,Instagram,47,7.912847287482707,5.08831475344374,4.110444251871271,1.0,,0.3780518610850563,0,False,False,2,29,0.2122577723013492,3.757548616025104
30,Female,Unemployed,1.234408749570537,Instagram,56,8.347105778211112,4.226874966422111,3.9352109867403993,8.0,4.858089530493942,1.2190964064367866,2,False,False,2,3,20.920275716989934,3.492169396178036
41,Female,Finance,0.0,Telegram,63,5.296856872341637,3.816729362424956,3.811613660347648,4.0,8.894234460340593,0.1209436507248158,6,True,False,0,21,2.187476764196008,1.74949115588121
50,Female,Student,2.2192560040129514,TikTok,76,8.351773974662498,6.7789315748475625,5.9416851150172425,4.0,,0.2104618917388477,8,True,True,1,6,10.830777764895014,5.725549249706334
39,Male,IT,4.1508638107001286,TikTok,46,4.384267742417062,2.948493002209825,2.21673510851838,7.0,7.895545159077224,1.07097802011216,8,True,False,3,1,11.436300304767403,4.483313044017292
27,Male,Student,2.8045958402771247,TikTok,61,11.89513044575028,4.034732545169801,4.242271676412267,2.0,7.10944779461478,1.246139000579182,4,True,False,1,24,10.04376222992132,4.015336874889615
30,Male,Student,1.0721375713081989,TikTok,60,7.988561442059098,4.023670559633835,3.778736061912965,10.0,7.489295552572743,1.6801351044645498,2,False,False,2,1,0.0,3.2527956602113988
36,Female,Unemployed,15.415095497749547,TikTok,60,2.613687137953332,3.684482182589458,2.4515499956101103,2.0,7.869878756280924,2.273709001138927,5,True,False,3,26,11.954757623049602,3.884148611722541
43,Male,IT,3.8444076496501873,Twitter,55,7.480049085987993,6.880080525079434,5.163200540705152,5.0,5.695451829839303,0.8130457591174505,7,False,False,1,17,21.32072506169977,
64,Female,Unemployed,5.991792084851456,Instagram,60,5.096176510632736,4.614518834040433,4.200196407013133,4.0,8.791587610245244,1.266713851261679,8,False,False,0,28,12.398520807789764,4.495731833638365
48,Male,IT,6.042629034775228,Instagram,61,5.081470063700417,7.88961799073174,7.622507800453135,1.0,6.509973704189132,0.928737166865929,5,False,False,4,17,6.668586001719283,7.139851312071022
22,Female,Unemployed,0.0,Facebook,55,9.081232755420968,4.273279826448622,3.779458184014857,9.0,,0.1111446537415328,2,False,False,3,20,0.0,3.879943276523232
53,Female,IT,0.0,Telegram,65,10.078220056066948,,4.115000300252642,1.0,6.235819280171461,0.6133831025395295,3,True,True,3,20,2.3969846925216416,3.435259412716836
44,Other,Student,1.680513026154263,TikTok,64,8.263118538514172,4.060980965420379,4.297101061030319,9.0,,0.5571403738647207,5,False,False,0,4,13.155176693807991,3.9935136332022
30,Female,Unemployed,2.537083546803311,Instagram,65,4.822036078098841,2.148122584339752,2.068718816453224,6.0,5.794028202566691,0.6439084544220934,7,True,True,1,24,19.490257926478456,
18,Female,Education,3.3385577881157924,TikTok,57,5.322173299269265,7.873814332779016,6.02149123679046,,7.368426174688582,1.2615460794798263,0,False,True,1,8,12.16973484171204,7.350403811062859
25,Female,Education,2.754180006074138,Instagram,54,5.247732170783827,5.860499852849701,4.798170189466671,,7.61897740421311,0.0,5,True,False,1,8,1.771959766352671,4.876831182869483
19,Female,Student,4.205409387234307,Facebook,53,8.594361572914034,2.3883652107821858,2.827994061080792,3.0,7.031834023566614,0.0,2,False,False,2,31,0.0,2.3930511513571227
34,Male,Education,2.316120424125628,Facebook,56,4.6432660756743065,5.579887661630494,5.493174974578468,9.0,6.192518956922533,,2,False,False,2,5,9.410814475343306,
24,Male,Unemployed,4.1111570911614415,Instagram,60,3.8507761808670207,3.0192450818923247,2.7063851904887057,3.0,8.449315614373221,1.713041873221079,7,False,False,2,30,14.523830341326082,3.2390181897443875
62,Male,Education,3.80159519481104,Twitter,53,5.033643137269888,7.124133838332489,6.203586188546601,9.0,5.082582615581423,1.332104382829572,5,True,True,2,21,8.265446151893922,6.546944157815908
58,Male,Unemployed,3.082561190425856,Twitter,70,7.778548322741447,4.194391513442278,3.191038901897323,2.0,6.782244064694526,1.1747432312580588,8,False,True,1,12,10.822470646231691,
57,Male,Health,3.102194032202775,Telegram,60,4.519500863936679,2.1601466664904336,0.9280667026607556,1.0,4.872739869278185,0.9276099451213168,0,False,False,2,10,7.8830371219768125,3.0774801411485946
55,Male,Health,3.2666149286990964,Facebook,59,4.274949278141042,5.758945045487268,5.471378934298917,10.0,5.53995253658587,0.0,6,True,False,3,3,8.096960517240197,5.509155126195775
63,Male,IT,3.474648692954708,Telegram,59,7.833973566449265,6.061395350623286,4.670971112523103,4.0,5.2026735120414935,0.774857943809545,10,True,True,1,31,16.573749505250838,4.133627087692507
38,Female,Health,2.199806300519122,Instagram,64,6.996199397582657,,2.446863777675078,1.0,6.938965317609309,0.1344911048766959,3,False,False,8,25,8.085401969112178,2.489935612442092
60,Male,Unemployed,5.381550664610217,TikTok,60,7.10445707754641,5.063288381112788,3.923582564330567,3.0,6.806330664991355,0.9759983760682724,8,False,True,1,20,11.23419687124848,4.914646247037638
53,Male,IT,6.878291045338815,Instagram,62,8.430363798194183,4.348165976770448,3.267652879829079,6.0,5.141927426138363,0.8166019118291754,2,False,False,0,13,12.5924922426969,
50,Female,Health,4.177067421231583,Instagram,74,5.651662773003107,5.458022282704389,5.191846981004904,6.0,8.096334971759807,0.1645636078258429,10,False,False,5,18,19.127282644360665,6.853541344137222
58,Female,IT,0.6394744261171339,Telegram,57,9.45787199683235,2.178727012787141,1.4578344360930888,1.0,7.75083228295944,1.5154339841366,2,False,False,2,13,7.437714963927579,0.8032447026084842
57,Female,Unemployed,3.1832906733926096,Twitter,50,8.155601507781642,8.70867751979777,7.224632651591496,7.0,9.791074646700793,0.331228613448759,4,True,False,3,6,11.755317970656348,7.145964234368155
49,Female,Education,0.7609351976057548,Twitter,64,6.542998698299334,6.295232811727891,,1.0,6.002323452445937,0.2335559032633766,0,False,False,3,9,7.645016800418871,7.802734119495064
46,Male,Student,0.0,Instagram,63,6.475145405950106,7.0595586173925415,,5.0,7.101813079669698,0.3557368014806327,2,False,True,3,23,6.644549609279435,6.1227871841633545
43,Female,Student,3.1465520910100584,Facebook,60,5.046330764877718,3.156903236312472,3.174424620669257,10.0,6.051059432803913,1.6174236223516802,10,True,True,3,14,8.180507881686214,3.334829715444854
19,Female,Health,3.1899624452705786,Twitter,65,8.093599071375674,5.847719421886401,,7.0,,0.5393176148063585,3,False,False,6,13,6.854781855480823,5.182314731224561
44,Male,Unemployed,0.0,Telegram,58,5.032142254518759,7.358261933751324,6.273605665713101,3.0,6.9832899416923855,2.1746742086482254,0,False,False,1,3,4.265313400300941,6.74607824330674
61,Male,IT,3.7587149664157007,Telegram,55,5.264244996155264,2.67511412458283,1.730060312615804,5.0,6.978971475449389,0.0,4,True,False,0,28,15.393938684006166,0.8672452478963254
40,Female,Student,2.947734266334103,TikTok,57,6.240328184181295,6.392844599556067,6.205641450953887,4.0,,1.308175014900006,4,False,True,2,12,0.9107053465434892,6.573455973557177
30,Male,Health,1.256154534833457,Facebook,63,6.143390562640356,4.720650883041776,4.727823311393077,9.0,6.710283906841267,1.1275132074852443,2,False,False,1,0,0.0,4.425723629327732
47,Female,IT,,TikTok,60,4.579453216190062,,3.412814377100786,4.0,5.309678450748557,1.0447658507657138,2,False,True,4,31,10.39425198251308,3.1732415369206493
42,Female,Health,6.023903600574801,TikTok,68,12.0,3.784293478853051,2.480514607434124,4.0,6.414712148739497,0.0,6,False,False,1,13,1.8773706745188128,2.6776765332695858
53,Female,Finance,3.1329934045646177,TikTok,74,7.657270920323426,8.644026484408172,7.355658025892743,1.0,5.507983326374057,0.0816183872666131,4,True,False,3,30,8.134901430022921,7.583945008413712
64,Male,Finance,,Telegram,59,1.9449485533662152,7.236632324864211,6.5104640368502364,6.0,3.5459244213275527,1.1385313130896473,3,True,False,1,24,1.7022871056455031,6.82047028748996
61,Male,Unemployed,3.070775742838085,Facebook,69,5.789336499430061,,8.16637237620682,2.0,10.0,1.8861756537512409,6,False,True,4,14,22.608122519028143,7.954032374349179
64,Male,IT,6.185965606887814,Facebook,63,4.005201474989753,3.435804001368844,2.791002579991161,,5.630303631366511,0.0,2,False,True,1,30,13.714363027706405,3.7508982334974177
21,Male,Education,0.7939021006900764,Telegram,61,6.457147826627663,7.773599499738615,5.616503007955843,6.0,5.654013029021492,0.3282657748257765,5,False,False,1,1,23.572525630378827,6.126076332450793
45,Female,Student,0.1875405824846652,TikTok,59,8.880984794349231,2.268685534397516,2.0783777885601995,6.0,7.863486126695727,1.862634167961315,1,False,False,1,7,13.701364487348878,3.607076355428619
62,Male,Student,1.308812843497268,Telegram,64,8.017488977078692,6.012763481610264,5.013267324885612,7.0,5.861523486667005,1.1463922331360643,4,False,True,2,5,0.0,
56,Female,Finance,1.345651702423358,Telegram,70,8.601201470015933,2.353793910521471,2.7418976082334687,,6.399674528384008,0.4142429336482398,10,False,False,3,3,9.259334706116697,4.104562654830581
25,Female,Student,2.5933611344961225,Telegram,69,10.27875112997405,2.1138718495274618,1.1949328235527683,4.0,7.102870880674913,1.4048076882105685,3,True,True,1,27,20.110283646335883,2.1013798103703376
64,Female,IT,4.742311570771836,Twitter,57,9.71150833386355,6.444988559231562,5.497678239156113,6.0,7.486641597281686,0.2434951785999267,4,True,False,3,23,4.902026266397035,5.1053785389836674
47,Female,Student,1.0177766023424784,TikTok,70,7.008167420926226,8.557590940613181,7.251532094655756,8.0,4.269231938141919,0.5545098232064232,4,False,False,6,13,19.87481387221831,6.086265084098372
31,Male,Education,2.912627455802517,Facebook,65,6.878871624214205,4.944406750995245,,,5.993734757049143,1.8588554410658489,1,True,False,6,15,11.19982824068206,
48,Male,Education,4.4689295039583,Telegram,59,6.07790059192186,2.311460094603881,2.3713817626399063,3.0,,1.060534730470438,1,False,False,3,26,13.833029675110224,2.4458530334805744
49,Female,Education,4.563283315266672,TikTok,66,7.685261681782038,2.054954167899757,2.157652196922013,7.0,7.953121083976017,0.1675894425005152,5,False,True,2,5,5.194743320147657,3.909275804436501
30,Female,IT,4.581931251583907,Instagram,69,8.045054467211253,5.11411572092917,3.902645449418357,8.0,5.797221156541935,0.9737695743437212,6,False,False,1,20,17.198212231465497,4.1023721126896415
25,Male,Finance,4.326254221899296,Instagram,64,9.18459715610809,8.09358707919166,6.478552844758406,4.0,8.554638663978672,0.9596383486314708,0,False,False,2,25,1.5470502839357057,5.566739697926488
37,Female,Finance,3.8390990370030296,Twitter,44,6.304955347870191,2.624663470751345,1.773371751855574,4.0,5.353379492982214,1.215347272899856,10,True,False,2,17,6.641190958437646,1.6727919358178271
50,Male,Finance,3.043187047354651,Facebook,72,8.05785602974914,,1.928784519153429,,5.460635686462742,0.9403173432897688,3,False,False,1,16,21.99679907932413,2.867939805425563
30,Male,Education,6.47808900747566,Instagram,59,6.481685825275734,2.4932551297355845,2.0944053308107407,10.0,4.889311854778005,1.6212520691094323,2,True,False,1,18,2.630499370881715,2.604886364164694
57,Female,Education,,Instagram,56,7.92111443910638,6.774597113674862,5.886873160396545,3.0,7.523316316498427,1.5233475320200172,0,False,False,0,14,13.456027610419586,4.987571200645827
